Clan Origin	Family Name	Birth year		Clan ID	Lat.	Long.	Easting	Northing
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		183	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		193	33.53984	126.74658	290.7649965	3713.410314
??	?	1944		199	35.22855	128.88935	489.9311576	3898.394465
??	?	1944		199	35.22855	128.88935	489.9311576	3898.394465
??	?	1944		199	35.22855	128.88935	489.9311576	3898.394465
??	?	1944		199	35.22855	128.88935	489.9311576	3898.394465
??	?	1944		199	35.22855	128.88935	489.9311576	3898.394465
??	?	1944		199	35.22855	128.88935	489.9311576	3898.394465
??	?	1944		2905	36.19703	128.22945	430.7246844	4006.077419
??	?	1944		214	35.87144	128.60145	464.0213344	3969.762735
??	?	1944		4412	34.67827	127.07031	323.214268	3839.059572
??	?	1944		234	37.59836	127.34462	353.8677375	4162.541918
??	?	1944		245	35.73157	126.73347	295.015873	3956.544753
??	?	1944		254	37.44987	129.16521	514.6126863	4144.792608
??	?	1944		254	37.44987	129.16521	514.6126863	4144.792608
??	?	1944		254	37.44987	129.16521	514.6126863	4144.792608
??	?	1944		254	37.44987	129.16521	514.6126863	4144.792608
??	?	1944		256	35.66522	127.0071	319.6168402	3948.646994
??	?	1944		257	36.41095	128.15908	424.6042375	4029.858798
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		279	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		280	37.32188	126.83088	307.8045511	4132.786872
??	?	1944		289	35.56942	129.12577	511.3966517	3936.199815
??	?	1944		294	37.45321	126.60451	288.114185	4147.844804
??	?	1944		294	37.45321	126.60451	288.114185	4147.844804
??	?	1944		303	36.66666	129.1124	510.044399	4057.90079
??	?	1944		324	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		325	35.82822	128.5255	457.1417347	3964.999684
??	?	1944		325	35.82822	128.5255	457.1417347	3964.999684
??	?	1944		325	35.82822	128.5255	457.1417347	3964.999684
??	?	1944		329	36.35593	128.69476	472.6135577	4023.4707
??	?	1944		329	36.35593	128.69476	472.6135577	4023.4707
??	?	1944		329	36.35593	128.69476	472.6135577	4023.4707
??	?	1944		329	36.35593	128.69476	472.6135577	4023.4707
??	?	1944		329	36.35593	128.69476	472.6135577	4023.4707
??	?	1944		359	35.64727	128.73391	475.911573	3944.859277
??	?	1944		359	35.64727	128.73391	475.911573	3944.859277
??	?	1944		363	37.00047	128.16813	425.9832109	4095.24788
??	?	1944		363	37.00047	128.16813	425.9832109	4095.24788
??	?	1944		373	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		406	36.26138	128.68103	471.3471122	4012.98711
??	?	1944		3139	36.70131	126.66524	291.4358568	4064.278983
??	?	1944		3139	36.70131	126.66524	291.4358568	4064.278983
??	?	1944		3139	36.70131	126.66524	291.4358568	4064.278983
??	?	1944		3139	36.70131	126.66524	291.4358568	4064.278983
??	?	1944		412	37.47242	126.62384	289.8780229	4149.933152
??	?	1944		423	34.97315	128.32225	438.1334967	3870.275237
??	?	1944		434	36.66666	129.1124	510.044399	4057.90079
??	?	1944		434	36.66666	129.1124	510.044399	4057.90079
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		0	37.34474	127.94863	406.875862	4133.634926
??	?	1944		442	35.94829	126.9576	315.7910182	3980.14097
??	?	1944		455	35.15955	126.8526	304.4117658	3892.848004
??	?	1944		455	35.15955	126.8526	304.4117658	3892.848004
??	?	1944		457	37.75287	126.74699	301.5168532	4180.785977
??	?	1944		457	37.75287	126.74699	301.5168532	4180.785977
??	?	1944		457	37.75287	126.74699	301.5168532	4180.785977
??	?	1944		457	37.75287	126.74699	301.5168532	4180.785977
??	?	1944		474	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		483	35.21404	128.95099	495.5394332	3896.780794
??	?	1944		985	37.39778	126.93351	317.0835907	4141.004769
??	?	1944		504	35.91901	128.28297	435.309247	3975.202998
??	?	1944		532	34.68169	126.90693	308.252062	3839.738039
??	?	1944		538	36.80371	126.93615	315.884445	4075.084664
??	?	1944		538	36.80371	126.93615	315.884445	4075.084664
??	?	1944		550	35.06594	126.51655	273.5387272	3883.176313
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		565	35.04637	126.84321	303.2844835	3880.312033
??	?	1944		598	37.49377	127.03874	326.6208255	4151.456753
??	?	1944		598	37.49377	127.03874	326.6208255	4151.456753
??	?	1944		628	34.99045	126.48169	270.147805	3874.881723
??	?	1944		628	34.99045	126.48169	270.147805	3874.881723
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		633	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		635	34.90379	126.65186	285.4569387	3864.890198
??	?	1944		635	34.90379	126.65186	285.4569387	3864.890198
??	?	1944		635	34.90379	126.65186	285.4569387	3864.890198
??	?	1944		648	36.41095	128.15908	424.6042375	4029.858798
??	?	1944		652	34.95064	127.48721	361.8670012	3868.614052
??	?	1944		652	34.95064	127.48721	361.8670012	3868.614052
??	?	1944		652	34.95064	127.48721	361.8670012	3868.614052
??	?	1944		677	36.35593	128.69476	472.6135577	4023.4707
??	?	1944		690	35.27314	126.83345	302.9421638	3905.486032
??	?	1944		691	35.17998	128.10762	418.7464403	3893.367026
??	?	1944		709	35.52046	127.72518	384.408822	3931.509767
??	?	1944		709	35.52046	127.72518	384.408822	3931.509767
??	?	1944		742	35.41896	129.28077	525.4894859	3919.541927
??	?	1944		742	35.41896	129.28077	525.4894859	3919.541927
??	?	1944		753	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		757	35.05751	127.95967	405.1328458	3879.915461
??	?	1944		767	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		768	35.87144	128.60145	464.0213344	3969.762735
??	?	1944		796	36.10713	129.34173	530.7576585	3995.884883
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		810	37.26357	127.0286	325.1905928	4125.933005
??	?	1944		820	35.65078	126.93308	312.882453	3947.183614
??	?	1944		832	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		838	35.55998	128.2653	433.4167541	3935.393853
??	?	1944		844	36.10089	128.66418	469.7718868	3995.190906
??	?	1944		844	36.10089	128.66418	469.7718868	3995.190906
??	?	1944		873	36.64243	127.48903	364.9283826	4056.270236
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		886	35.77464	128.43171	448.6357779	3959.102109
??	?	1944		888	39.40583	126.81306	311.7066007	4364.09534
??	?	1944		902	37.272	127.43482	361.229428	4126.194933
??	?	1944		902	37.272	127.43482	361.229428	4126.194933
??	?	1944		902	37.272	127.43482	361.229428	4126.194933
??	?	1944		902	37.272	127.43482	361.229428	4126.194933
??	?	1944		902	37.272	127.43482	361.229428	4126.194933
??	?	1944		920	36.99101	127.92595	404.4224457	4094.414119
??	?	1944		920	36.99101	127.92595	404.4224457	4094.414119
??	?	1944		920	36.99101	127.92595	404.4224457	4094.414119
??	?	1944		920	36.99101	127.92595	404.4224457	4094.414119
??	?	1944		923	34.77146	127.07989	324.2894294	3849.378789
??	?	1944		923	34.77146	127.07989	324.2894294	3849.378789
??	?	1944		930	35.37441	127.1376	330.8207569	3916.157093
??	?	1944		930	35.37441	127.1376	330.8207569	3916.157093
??	?	1944		950	35.54456	128.49221	453.9722017	3933.553978
??	?	1944		965	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		973	35.50376	128.74644	477.0049047	3928.939998
??	?	1944		980	35.82822	128.5255	457.1417347	3964.999684
??	?	1944		992	36.72806	129.44134	539.4082109	4064.796628
??	?	1944		1005	37.21166	126.8238	306.895731	4120.571315
??	?	1944		1030	36.05872	127.086	327.613771	3992.15656
??	?	1944		1030	36.05872	127.086	327.613771	3992.15656
??	?	1944		1030	36.05872	127.086	327.613771	3992.15656
??	?	1944		1030	36.05872	127.086	327.613771	3992.15656
??	?	1944		1030	36.05872	127.086	327.613771	3992.15656
??	?	1944		1030	36.05872	127.086	327.613771	3992.15656
??	?	1944		1036	36.16741	127.10692	329.7330524	4004.17726
??	?	1944		1036	36.16741	127.10692	329.7330524	4004.17726
??	?	1944		1036	36.16741	127.10692	329.7330524	4004.17726
??	?	1944		1036	36.16741	127.10692	329.7330524	4004.17726
??	?	1944		1044	36.85538	127.43611	360.5832273	4079.970778
??	?	1944		1047	36.64243	127.48903	364.9283826	4056.270236
??	?	1944		1051	37.25371	127.02903	325.2059327	4124.838186
??	?	1944		1063	35.45359	128.52788	457.1571988	3923.448731
??	?	1944		1099	37.18364	128.46175	452.2238609	4115.380085
??	?	1944		1099	37.18364	128.46175	452.2238609	4115.380085
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1111	35.38331	129.1487	513.5055451	3915.562168
??	?	1944		1123	36.4359	129.05711	505.1187138	4032.2994
??	?	1944		1123	36.4359	129.05711	505.1187138	4032.2994
??	?	1944		1123	36.4359	129.05711	505.1187138	4032.2994
??	?	1944		1123	36.4359	129.05711	505.1187138	4032.2994
??	?	1944		1123	36.4359	129.05711	505.1187138	4032.2994
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1145	36.9156	128.57523	462.1638064	4085.593899
??	?	1944		1164	34.63577	126.80092	298.4275133	3834.851755
??	?	1944		1170	35.41636	127.39049	353.8710211	3920.407002
??	?	1944		1170	35.41636	127.39049	353.8710211	3920.407002
??	?	1944		1170	35.41636	127.39049	353.8710211	3920.407002
??	?	1944		1178	33.49962	126.53119	270.6547061	3709.405248
??	?	1944		1178	33.49962	126.53119	270.6547061	3709.405248
??	?	1944		1191	36.99101	127.92595	404.4224457	4094.414119
??	?	1944		1202	37.18364	128.46175	452.2238609	4115.380085
??	?	1944		1202	37.18364	128.46175	452.2238609	4115.380085
??	?	1944		1202	37.18364	128.46175	452.2238609	4115.380085
??	?	1944		1202	37.18364	128.46175	452.2238609	4115.380085
??	?	1944		1209	36.24292	128.29895	437.0098964	4011.120203
??	?	1944		1210	33.38106	126.87676	302.4947905	3695.546617
??	?	1944		1229	34.95528	128.33611	439.385528	3868.284997
??	?	1944		1229	34.95528	128.33611	439.385528	3868.284997
??	?	1944		1239	-1	-1	-1	-1
??	?	1944		1245	36.56835	128.72936	475.7840563	4047.023837
??	?	1944		1265	35.43582	126.70208	291.4103877	3923.801527
??	?	1944		4231	36.33884	128.07634	417.1092148	4021.927745
??	?	1944		1274	35.07116	127.12916	329.4202965	3882.534997
??	?	1944		1293	35.52046	127.72518	384.408822	3931.509767
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1295	37.48202	126.95161	318.8891455	4150.317094
??	?	1944		1315	37.85378	126.56619	285.8783561	4192.383451
??	?	1944		1323	37.69695	127.88868	402.0273587	4172.77289
??	?	1944		1326	36.98455	128.36552	443.534723	4093.34653
??	?	1944		1326	36.98455	128.36552	443.534723	4093.34653
??	?	1944		1343	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		1343	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		1343	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		1343	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		1352	34.68169	126.90693	308.252062	3839.738039
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1356	37.75185	128.87606	489.0818321	4178.29006
??	?	1944		1362	34.61122	127.28498	342.7565874	3831.267167
??	?	1944		1367	36.07101	129.20649	518.5937667	3991.844262
??	?	1944		1367	36.07101	129.20649	518.5937667	3991.844262
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1379	35.54657	129.30447	527.5974233	3933.700957
??	?	1944		1381	35.79937	128.74387	476.8572584	3961.726271
??	?	1944		1384	-1	-1	-1	-1
??	?	1944		1402	35.17998	128.10762	418.7464403	3893.367026
??	?	1944		1402	35.17998	128.10762	418.7464403	3893.367026
??	?	1944		1409	36.99101	127.92595	404.4224457	4094.414119
??	?	1944		1434	36.18721	127.12607	331.4980477	4006.340364
??	?	1944		1443	35.30878	128.51852	456.2296685	3907.392752
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1447	37.92196	126.83804	309.9735772	4199.360351
??	?	1944		1455	34.57325	126.59893	279.7438205	3828.339548
??	?	1944		1455	34.57325	126.59893	279.7438205	3828.339548
??	?	1944		1473	34.64208	126.76726	295.3571217	3835.619524
??	?	1944		1475	37.85378	126.56619	285.8783561	4192.383451
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1480	35.85617	129.22475	520.2929175	3968.019096
??	?	1944		1485	34.97315	128.32225	438.1334967	3870.275237
??	?	1944		1489	34.94332	126.60815	281.5673342	3869.369794
??	?	1944		1489	34.94332	126.60815	281.5673342	3869.369794
??	?	1944		1491	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		1491	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		1491	35.13946	126.79372	298.9985756	3890.736891
??	?	1944		1493	35.15955	126.8526	304.4117658	3892.848004
??	?	1944		1514	36.98455	128.36552	443.534723	4093.34653
??	?	1944		1529	36.78073	126.96848	318.7147779	4072.473266
??	?	1944		1546	35.94844	128.21641	429.3302629	3978.513411
??	?	1944		1546	35.94844	128.21641	429.3302629	3978.513411
??	?	1944		1564	33.38106	126.87676	302.4947905	3695.546617
??	?	1944		1564	33.38106	126.87676	302.4947905	3695.546617
??	?	1944		1566	35.91901	128.28297	435.309247	3975.202998
??	?	1944		1566	35.91901	128.28297	435.309247	3975.202998
??	?	1944		1566	35.91901	128.28297	435.309247	3975.202998
??	?	1944		1566	35.91901	128.28297	435.309247	3975.202998
??	?	1944		1576	36.88523	126.77359	301.5913699	4084.455103
??	?	1944		1576	36.88523	126.77359	301.5913699	4084.455103
??	?	1944		1578	36.7898	127.00185	321.7139626	4073.416836
??	?	1944		1582	37.00797	127.27968	346.9422764	4097.139838
??	?	1944		1585	36.37675	128.58423	462.7065857	4025.817092
??	?	1944		1588	37.05985	127.19448	339.4705922	4103.036328
??	?	1944		1595	37.29802	127.63716	379.2116965	4128.804097
??	?	1944		1598	37.45321	126.60451	288.114185	4147.844804
??	?	1944		1598	37.45321	126.60451	288.114185	4147.844804
??	?	1944		1598	37.45321	126.60451	288.114185	4147.844804
??	?	1944		1598	37.45321	126.60451	288.114185	4147.844804
??	?	1944		1598	37.45321	126.60451	288.114185	4147.844804
??	?	1944		1598	37.45321	126.60451	288.114185	4147.844804
??	?	1944		3113	35.17998	128.10762	418.7464403	3893.367026
??	?	1944		3113	35.17998	128.10762	418.7464403	3893.367026
??	?	1944		1614	37.24109	127.17755	338.3516029	4123.173892
??	?	1944		1620	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		1620	37.34222	127.92016	404.3508825	4133.383798
??	?	1944		1622	35.82822	128.5255	457.1417347	3964.999684
??	?	1944		1637	34.68169	126.90693	308.252062	3839.738039
??	?	1944		1640	36.68116	127.196	338.8117635	4061.019482
??	?	1944		1640	36.68116	127.196	338.8117635	4061.019482
